"trip_id","duration","start_time","end_time","start_station","start_lat","start_lon","end_station","end_lat","end_lon","bike_id","plan_duration","trip_route_category","passholder_type"
233163961,25,"2018-02-21 21:59:00","2018-02-21 22:24:00",3124,39.952950,-75.139793,3158,39.925522,-75.169037,11928,30,"One Way","Indego30"
233163962,11,"2018-02-21 21:59:00","2018-02-21 22:10:00",3110,39.961750,-75.136414,3026,39.941380,-75.145638,11021,30,"One Way","Indego30"
233163960,18,"2018-02-21 22:01:00","2018-02-21 22:19:00",3156,39.953812,-75.174072,3164,39.928139,-75.165154,"02509",30,"One Way","Indego30"
233163959,13,"2018-02-21 22:02:00","2018-02-21 22:15:00",3073,39.961430,-75.152420,3037,39.954239,-75.161377,"05335",30,"One Way","Indego30"
233163958,4,"2018-02-21 22:03:00","2018-02-21 22:07:00",3045,39.947922,-75.162369,3108,39.953159,-75.165512,"05185",30,"One Way","Indego30"
233163957,13,"2018-02-21 22:04:00","2018-02-21 22:17:00",3047,39.950710,-75.149208,3116,39.960060,-75.171982,"03488",30,"One Way","Indego30"
233163956,25,"2018-02-21 22:05:00","2018-02-21 22:30:00",3168,39.951210,-75.173698,3052,39.947319,-75.156952,11885,30,"One Way","Indego30"
233163955,4,"2018-02-21 22:06:00","2018-02-21 22:10:00",3017,39.980030,-75.143707,3097,39.978882,-75.133392,"05222",30,"One Way","Indego30"
233163953,24,"2018-02-21 22:07:00","2018-02-21 22:31:00",3124,39.952950,-75.139793,3124,39.952950,-75.139793,"05170",0,"Round Trip","Walk-up"
233163954,25,"2018-02-21 22:07:00","2018-02-21 22:32:00",3124,39.952950,-75.139793,3124,39.952950,-75.139793,"03377",0,"Round Trip","Walk-up"
233163952,12,"2018-02-21 22:08:00","2018-02-21 22:20:00",3026,39.941380,-75.145638,3170,39.944260,-75.181343,"03475",30,"One Way","Indego30"
233163951,6,"2018-02-21 22:10:00","2018-02-21 22:16:00",3075,39.967178,-75.161247,3056,39.976688,-75.158127,"05361",30,"One Way","Indego30"
233163950,4,"2018-02-21 22:11:00","2018-02-21 22:15:00",3055,39.951118,-75.154572,3169,39.953819,-75.142632,"02554",30,"One Way","Indego30"
233163949,8,"2018-02-21 22:12:00","2018-02-21 22:20:00",3052,39.947319,-75.156952,3059,39.962650,-75.161743,11909,30,"One Way","Indego30"
233163944,23,"2018-02-21 22:14:00","2018-02-21 22:37:00",3023,39.950481,-75.172859,3045,39.947922,-75.162369,11882,30,"One Way","Indego30"
233163945,5,"2018-02-21 22:14:00","2018-02-21 22:19:00",3056,39.976688,-75.158127,3065,39.970699,-75.151711,"03667",30,"One Way","Indego30"
233163946,17,"2018-02-21 22:14:00","2018-02-21 22:31:00",3053,39.932308,-75.181541,3053,39.932308,-75.181541,"05162",30,"Round Trip","Indego30"
233163948,6,"2018-02-21 22:14:00","2018-02-21 22:20:00",3064,39.938400,-75.173271,3021,39.953899,-75.169022,11828,30,"One Way","Indego30"
233163942,14,"2018-02-21 22:16:00","2018-02-21 22:30:00",3102,39.967590,-75.179520,3004,39.953781,-75.163742,"03345",30,"One Way","Indego30"
233163941,4,"2018-02-21 22:17:00","2018-02-21 22:21:00",3054,39.962502,-75.174202,3102,39.967590,-75.179520,11746,30,"One Way","Indego30"
233163940,4,"2018-02-21 22:19:00","2018-02-21 22:23:00",3108,39.953159,-75.165512,3156,39.953812,-75.174072,"05185",30,"One Way","Indego30"
233163938,26,"2018-02-21 22:20:00","2018-02-21 22:46:00",3026,39.941380,-75.145638,3056,39.976688,-75.158127,"02635",30,"One Way","Indego30"
233163939,15,"2018-02-21 22:20:00","2018-02-21 22:35:00",3020,39.949219,-75.190361,3028,39.940609,-75.149582,"03296",30,"One Way","Indego30"
233163936,9,"2018-02-21 22:21:00","2018-02-21 22:30:00",3168,39.951210,-75.173698,3033,39.950050,-75.156723,"03428",30,"One Way","Indego30"
233163937,16,"2018-02-21 22:21:00","2018-02-21 22:37:00",3093,39.988369,-75.187012,3093,39.988369,-75.187012,"05134",30,"Round Trip","Indego30"
233163935,13,"2018-02-21 22:22:00","2018-02-21 22:35:00",3023,39.950481,-75.172859,3006,39.952202,-75.203110,"03503",30,"One Way","Indego30"
233163932,8,"2018-02-21 22:23:00","2018-02-21 22:31:00",3050,39.953388,-75.154259,3169,39.953819,-75.142632,"03506",30,"One Way","Indego30"
233163934,5,"2018-02-21 22:23:00","2018-02-21 22:28:00",3050,39.953388,-75.154259,3052,39.947319,-75.156952,"02543",30,"One Way","Indego30"
233163930,80,"2018-02-21 22:24:00","2018-02-21 23:44:00",3073,39.961430,-75.152420,3056,39.976688,-75.158127,"03596",30,"One Way","Indego30"
233163931,6,"2018-02-21 22:24:00","2018-02-21 22:30:00",3108,39.953159,-75.165512,3101,39.942951,-75.159554,"03418",30,"One Way","Indego30"
233163929,16,"2018-02-21 22:28:00","2018-02-21 22:44:00",3032,39.945271,-75.179710,3164,39.928139,-75.165154,11779,30,"One Way","Indego30"
233174144,96,"2018-02-21 22:29:00","2018-02-22 00:05:00",3010,39.947109,-75.166183,3108,39.953159,-75.165512,"05229",0,"One Way","Walk-up"
233174143,95,"2018-02-21 22:30:00","2018-02-22 00:05:00",3010,39.947109,-75.166183,3108,39.953159,-75.165512,"05169",0,"One Way","Walk-up"
233163927,28,"2018-02-21 22:31:00","2018-02-21 22:59:00",3055,39.951118,-75.154572,3167,39.950249,-75.160278,"03283",0,"One Way","Walk-up"
233163928,6,"2018-02-21 22:31:00","2018-02-21 22:37:00",3169,39.953819,-75.142632,3110,39.961750,-75.136414,"05202",30,"One Way","Indego30"
233163926,26,"2018-02-21 22:32:00","2018-02-21 22:58:00",3055,39.951118,-75.154572,3167,39.950249,-75.160278,11902,0,"One Way","Walk-up"
233163925,4,"2018-02-21 22:38:00","2018-02-21 22:42:00",3073,39.961430,-75.152420,3050,39.953388,-75.154259,"02502",365,"One Way","Indego365"
233163923,4,"2018-02-21 22:42:00","2018-02-21 22:46:00",3004,39.953781,-75.163742,3154,39.959240,-75.158211,"03624",30,"One Way","Indego30"
233163921,18,"2018-02-21 22:44:00","2018-02-21 23:02:00",3006,39.952202,-75.203110,3119,39.966740,-75.207993,"03597",30,"One Way","Indego30"
233163922,3,"2018-02-21 22:44:00","2018-02-21 22:47:00",3056,39.976688,-75.158127,3039,39.971210,-75.159698,"05361",30,"One Way","Indego30"
233163920,4,"2018-02-21 22:46:00","2018-02-21 22:50:00",3035,39.962711,-75.194191,3009,39.955761,-75.189819,"05150",30,"One Way","Indego30"
233163919,5,"2018-02-21 22:47:00","2018-02-21 22:52:00",3062,39.951969,-75.179428,3023,39.950481,-75.172859,"03594",30,"One Way","Indego30"
233163917,4,"2018-02-21 22:49:00","2018-02-21 22:53:00",3052,39.947319,-75.156952,3030,39.939350,-75.157158,11885,365,"One Way","IndegoFlex"
233163916,6,"2018-02-21 22:51:00","2018-02-21 22:57:00",3059,39.962650,-75.161743,3060,39.959229,-75.170357,11909,30,"One Way","Indego30"
233163915,8,"2018-02-21 22:56:00","2018-02-21 23:04:00",3052,39.947319,-75.156952,3069,39.937038,-75.150383,"03536",30,"One Way","Indego30"
233163914,28,"2018-02-21 22:57:00","2018-02-21 23:25:00",3024,39.948219,-75.209084,3169,39.953819,-75.142632,11783,30,"One Way","Indego30"
233163913,49,"2018-02-21 22:58:00","2018-02-21 23:47:00",3037,39.954239,-75.161377,3043,39.930820,-75.174744,"02681",30,"One Way","Indego30"
233163911,6,"2018-02-21 23:02:00","2018-02-21 23:08:00",3063,39.946331,-75.169800,3162,39.945950,-75.184753,"02473",30,"One Way","Indego30"
233163912,6,"2018-02-21 23:02:00","2018-02-21 23:08:00",3129,39.946812,-75.193108,3170,39.944260,-75.181343,11760,30,"One Way","Indego30"
233163910,23,"2018-02-21 23:05:00","2018-02-21 23:28:00",3050,39.953388,-75.154259,3057,39.964581,-75.180031,"02502",30,"One Way","Indego30"
233163909,6,"2018-02-21 23:07:00","2018-02-21 23:13:00",3116,39.960060,-75.171982,3051,39.967442,-75.175072,11818,30,"One Way","Indego30"
233163908,5,"2018-02-21 23:08:00","2018-02-21 23:13:00",3116,39.960060,-75.171982,3051,39.967442,-75.175072,11880,0,"One Way","Walk-up"
233163906,9,"2018-02-21 23:10:00","2018-02-21 23:19:00",3010,39.947109,-75.166183,3010,39.947109,-75.166183,11728,30,"Round Trip","Indego30"
233163905,13,"2018-02-21 23:12:00","2018-02-21 23:25:00",3045,39.947922,-75.162369,3005,39.947330,-75.144028,"03371",30,"One Way","Indego30"
233163904,1,"2018-02-21 23:14:00","2018-02-21 23:15:00",3086,39.940189,-75.166908,3086,39.940189,-75.166908,"02612",30,"Round Trip","Indego30"
233163903,20,"2018-02-21 23:16:00","2018-02-21 23:36:00",3086,39.940189,-75.166908,3074,39.955109,-75.209869,"02706",30,"One Way","Indego30"
233163902,9,"2018-02-21 23:21:00","2018-02-21 23:30:00",3023,39.950481,-75.172859,3043,39.930820,-75.174744,"03594",30,"One Way","Indego30"
233163901,25,"2018-02-21 23:24:00","2018-02-21 23:49:00",3023,39.950481,-75.172859,3102,39.967590,-75.179520,11022,30,"One Way","Indego30"
233174114,33,"2018-02-21 23:25:00","2018-02-21 23:58:00",3004,39.953781,-75.163742,3113,39.974720,-75.197807,"03380",30,"One Way","Indego30"
233163900,17,"2018-02-21 23:27:00","2018-02-21 23:44:00",3054,39.962502,-75.174202,3045,39.947922,-75.162369,11961,0,"One Way","Walk-up"
233163899,7,"2018-02-21 23:34:00","2018-02-21 23:41:00",3010,39.947109,-75.166183,3086,39.940189,-75.166908,"03510",30,"One Way","Indego30"
233163897,9,"2018-02-21 23:35:00","2018-02-21 23:44:00",3023,39.950481,-75.172859,3030,39.939350,-75.157158,"02591",30,"One Way","Indego30"
233163898,14,"2018-02-21 23:35:00","2018-02-21 23:49:00",3052,39.947319,-75.156952,3036,39.968441,-75.140007,"02543",30,"One Way","Indego30"
233163896,8,"2018-02-21 23:36:00","2018-02-21 23:44:00",3156,39.953812,-75.174072,3045,39.947922,-75.162369,"05185",0,"One Way","Walk-up"
233163895,8,"2018-02-21 23:37:00","2018-02-21 23:45:00",3073,39.961430,-75.152420,3070,39.960621,-75.139832,"03529",0,"One Way","Walk-up"
233163894,8,"2018-02-21 23:38:00","2018-02-21 23:46:00",3073,39.961430,-75.152420,3070,39.960621,-75.139832,"03445",0,"One Way","Walk-up"
233163893,7,"2018-02-21 23:39:00","2018-02-21 23:46:00",3167,39.950249,-75.160278,3059,39.962650,-75.161743,"05183",30,"One Way","Indego30"
233174105,19,"2018-02-21 23:44:00","2018-02-22 00:03:00",3056,39.976688,-75.158127,3077,39.972069,-75.163513,"03596",30,"One Way","Indego30"
233163892,1,"2018-02-21 23:49:00","2018-02-21 23:50:00",3154,39.959240,-75.158211,3154,39.959240,-75.158211,"03618",30,"Round Trip","Indego30"
233174104,17,"2018-02-21 23:49:00","2018-02-22 00:06:00",3125,39.943909,-75.167351,3102,39.967590,-75.179520,"03688",30,"One Way","Indego30"
233163891,4,"2018-02-21 23:50:00","2018-02-21 23:54:00",3154,39.959240,-75.158211,3167,39.950249,-75.160278,"02610",30,"One Way","Indego30"
233163890,3,"2018-02-21 23:51:00","2018-02-21 23:54:00",3062,39.951969,-75.179428,3032,39.945271,-75.179710,"03553",30,"One Way","Indego30"
233163889,5,"2018-02-21 23:52:00","2018-02-21 23:57:00",3004,39.953781,-75.163742,3054,39.962502,-75.174202,"03345",365,"One Way","Indego365"
233174099,28,"2018-02-21 23:54:00","2018-02-22 00:22:00",3043,39.930820,-75.174744,3075,39.967178,-75.161247,"02681",30,"One Way","Indego30"
233174096,8,"2018-02-21 23:56:00","2018-02-22 00:04:00",3005,39.947330,-75.144028,3007,39.945171,-75.159927,11910,30,"One Way","Indego30"
233174098,3,"2018-02-21 23:56:00","2018-02-21 23:59:00",3063,39.946331,-75.169800,3010,39.947109,-75.166183,"05243",365,"One Way","Indego365"
233174095,9,"2018-02-22 00:06:00","2018-02-22 00:15:00",3116,39.960060,-75.171982,3019,39.954029,-75.149834,"05186",30,"One Way","Indego30"
233174093,10,"2018-02-22 00:07:00","2018-02-22 00:17:00",3036,39.968441,-75.140007,3154,39.959240,-75.158211,"03567",30,"One Way","Indego30"
233174094,6,"2018-02-22 00:07:00","2018-02-22 00:13:00",3125,39.943909,-75.167351,3034,39.933151,-75.162483,"03649",365,"One Way","Indego365"
233174092,5,"2018-02-22 00:09:00","2018-02-22 00:14:00",3011,39.959492,-75.196899,3119,39.966740,-75.207993,11834,30,"One Way","Indego30"
233174091,10,"2018-02-22 00:10:00","2018-02-22 00:20:00",3057,39.964581,-75.180031,3022,39.954720,-75.183228,"03497",30,"One Way","Indego30"
233174089,5,"2018-02-22 00:19:00","2018-02-22 00:24:00",3009,39.955761,-75.189819,3163,39.949741,-75.180969,"05320",30,"One Way","Indego30"
233174088,6,"2018-02-22 00:20:00","2018-02-22 00:26:00",3021,39.953899,-75.169022,3064,39.938400,-75.173271,11828,30,"One Way","Indego30"
233184310,45,"2018-02-22 00:23:00","2018-02-22 01:08:00",3075,39.967178,-75.161247,3056,39.976688,-75.158127,"02681",30,"One Way","Indego30"
233174087,9,"2018-02-22 00:30:00","2018-02-22 00:39:00",3097,39.978882,-75.133392,3008,39.980782,-75.150551,"05222",30,"One Way","Indego30"
233174086,24,"2018-02-22 00:32:00","2018-02-22 00:56:00",3121,39.972740,-75.179390,3028,39.940609,-75.149582,"03669",30,"One Way","Indego30"
233174085,16,"2018-02-22 00:35:00","2018-02-22 00:51:00",3022,39.954720,-75.183228,3068,39.935490,-75.167107,"03497",30,"One Way","Indego30"
233184306,39,"2018-02-22 01:08:00","2018-02-22 01:47:00",3056,39.976688,-75.158127,3056,39.976688,-75.158127,"02681",30,"Round Trip","Indego30"
233184305,14,"2018-02-22 01:11:00","2018-02-22 01:25:00",3026,39.941380,-75.145638,3070,39.960621,-75.139832,"03457",30,"One Way","Indego30"
233184304,20,"2018-02-22 01:28:00","2018-02-22 01:48:00",3045,39.947922,-75.162369,3027,39.956940,-75.200691,"03466",30,"One Way","Indego30"
233194529,10,"2018-02-22 01:57:00","2018-02-22 02:07:00",3055,39.951118,-75.154572,3100,39.927769,-75.151031,"05277",30,"One Way","Indego30"
233194528,10,"2018-02-22 02:07:00","2018-02-22 02:17:00",3045,39.947922,-75.162369,3046,39.950119,-75.144722,11882,30,"One Way","Indego30"
233194527,11,"2018-02-22 02:29:00","2018-02-22 02:40:00",3058,39.967159,-75.170013,3075,39.967178,-75.161247,"03582",0,"One Way","Walk-up"
233204756,19,"2018-02-22 02:44:00","2018-02-22 03:03:00",3056,39.976688,-75.158127,3108,39.953159,-75.165512,"02681",30,"One Way","Indego30"
233204755,74,"2018-02-22 02:46:00","2018-02-22 04:00:00",3053,39.932308,-75.181541,3053,39.932308,-75.181541,"02597",30,"Round Trip","Indego30"
233204754,18,"2018-02-22 03:19:00","2018-02-22 03:37:00",3046,39.950119,-75.144722,3157,39.925449,-75.159538,11882,30,"One Way","Indego30"
233204753,8,"2018-02-22 03:40:00","2018-02-22 03:48:00",3056,39.976688,-75.158127,3008,39.980782,-75.150551,"05329",30,"One Way","Indego30"
233214984,14,"2018-02-22 04:16:00","2018-02-22 04:30:00",3158,39.925522,-75.169037,3023,39.950481,-75.172859,"03521",30,"One Way","Indego30"
233214983,10,"2018-02-22 04:33:00","2018-02-22 04:43:00",3123,39.980042,-75.170883,3040,39.962891,-75.166061,"03721",30,"One Way","Indego30"
233225238,11,"2018-02-22 05:09:00","2018-02-22 05:20:00",3006,39.952202,-75.203110,3020,39.949219,-75.190361,"02707",0,"One Way","Walk-up"
233225236,11,"2018-02-22 05:10:00","2018-02-22 05:21:00",3006,39.952202,-75.203110,3020,39.949219,-75.190361,11795,0,"One Way","Walk-up"
233225237,7,"2018-02-22 05:10:00","2018-02-22 05:17:00",3077,39.972069,-75.163513,3021,39.953899,-75.169022,"02510",30,"One Way","Indego30"
233225235,9,"2018-02-22 05:11:00","2018-02-22 05:20:00",3006,39.952202,-75.203110,3020,39.949219,-75.190361,"02673",0,"One Way","Walk-up"
233225234,5,"2018-02-22 05:12:00","2018-02-22 05:17:00",3007,39.945171,-75.159927,3015,39.947350,-75.148857,"02609",30,"One Way","Indego30"
233225233,4,"2018-02-22 05:16:00","2018-02-22 05:20:00",3159,39.951210,-75.199623,3020,39.949219,-75.190361,"03563",30,"One Way","Indego30"
233225232,5,"2018-02-22 05:20:00","2018-02-22 05:25:00",3032,39.945271,-75.179710,3038,39.947811,-75.194092,"03595",30,"One Way","Indego30"
233225231,4,"2018-02-22 05:21:00","2018-02-22 05:25:00",3041,39.968491,-75.135460,3070,39.960621,-75.139832,11758,30,"One Way","Indego30"
233225230,3,"2018-02-22 05:23:00","2018-02-22 05:26:00",3073,39.961430,-75.152420,3013,39.963169,-75.147919,11797,30,"One Way","Indego30"
233225229,16,"2018-02-22 05:25:00","2018-02-22 05:41:00",3053,39.932308,-75.181541,3033,39.950050,-75.156723,11949,365,"One Way","Indego365"
233225228,6,"2018-02-22 05:29:00","2018-02-22 05:35:00",3013,39.963169,-75.147919,3070,39.960621,-75.139832,11929,30,"One Way","Indego30"
233225226,13,"2018-02-22 05:30:00","2018-02-22 05:43:00",3164,39.928139,-75.165154,3010,39.947109,-75.166183,"05198",30,"One Way","Indego30"
233225227,7,"2018-02-22 05:30:00","2018-02-22 05:37:00",3065,39.970699,-75.151711,3041,39.968491,-75.135460,"02726",30,"One Way","Indego30"
233225225,8,"2018-02-22 05:34:00","2018-02-22 05:42:00",3120,39.975220,-75.186691,3051,39.967442,-75.175072,11859,30,"One Way","Indego30"
233225223,6,"2018-02-22 05:35:00","2018-02-22 05:41:00",3025,39.937241,-75.161201,3045,39.947922,-75.162369,11939,30,"One Way","Indego30"
233225222,7,"2018-02-22 05:39:00","2018-02-22 05:46:00",3086,39.940189,-75.166908,3021,39.953899,-75.169022,"02612",30,"One Way","Indego30"
233225221,6,"2018-02-22 05:40:00","2018-02-22 05:46:00",3040,39.962891,-75.166061,3108,39.953159,-75.165512,"03387",30,"One Way","Indego30"
233225220,4,"2018-02-22 05:46:00","2018-02-22 05:50:00",3010,39.947109,-75.166183,3052,39.947319,-75.156952,"05198",30,"One Way","Indego30"
233225219,7,"2018-02-22 05:47:00","2018-02-22 05:54:00",3064,39.938400,-75.173271,3062,39.951969,-75.179428,11044,30,"One Way","Indego30"
233225217,10,"2018-02-22 05:49:00","2018-02-22 05:59:00",3102,39.967590,-75.179520,3161,39.954861,-75.180908,11889,30,"One Way","Indego30"
233225218,8,"2018-02-22 05:49:00","2018-02-22 05:57:00",3163,39.949741,-75.180969,3038,39.947811,-75.194092,11947,30,"One Way","Indego30"
233225216,7,"2018-02-22 05:50:00","2018-02-22 05:57:00",3032,39.945271,-75.179710,3038,39.947811,-75.194092,"05398",30,"One Way","Indego30"
233225215,7,"2018-02-22 05:51:00","2018-02-22 05:58:00",3034,39.933151,-75.162483,3028,39.940609,-75.149582,"05305",30,"One Way","Indego30"
233235518,20,"2018-02-22 05:53:00","2018-02-22 06:13:00",3061,39.954250,-75.177612,3069,39.937038,-75.150383,"03483",30,"One Way","Indego30"
233235517,6,"2018-02-22 05:55:00","2018-02-22 06:01:00",3102,39.967590,-75.179520,3060,39.959229,-75.170357,11739,30,"One Way","Indego30"
233235516,9,"2018-02-22 05:56:00","2018-02-22 06:05:00",3073,39.961430,-75.152420,3045,39.947922,-75.162369,"02672",30,"One Way","Indego30"
233235515,10,"2018-02-22 06:01:00","2018-02-22 06:11:00",3070,39.960621,-75.139832,3073,39.961430,-75.152420,"05405",30,"One Way","Indego30"
233235513,7,"2018-02-22 06:02:00","2018-02-22 06:09:00",3058,39.967159,-75.170013,3161,39.954861,-75.180908,11790,30,"One Way","Indego30"
233235514,8,"2018-02-22 06:02:00","2018-02-22 06:10:00",3114,39.937752,-75.180122,3010,39.947109,-75.166183,11892,30,"One Way","Indego30"
233235512,6,"2018-02-22 06:08:00","2018-02-22 06:14:00",3066,39.945610,-75.173477,3020,39.949219,-75.190361,"03557",30,"One Way","Indego30"
233235510,9,"2018-02-22 06:13:00","2018-02-22 06:22:00",3032,39.945271,-75.179710,3007,39.945171,-75.159927,"03620",30,"One Way","Indego30"
233235511,12,"2018-02-22 06:13:00","2018-02-22 06:25:00",3023,39.950481,-75.172859,3020,39.949219,-75.190361,11883,30,"One Way","Indego30"
233235508,4,"2018-02-22 06:16:00","2018-02-22 06:20:00",3163,39.949741,-75.180969,3161,39.954861,-75.180908,"02542",30,"One Way","Indego30"
233235509,9,"2018-02-22 06:16:00","2018-02-22 06:25:00",3098,39.934311,-75.160423,3015,39.947350,-75.148857,11925,365,"One Way","Indego365"
233235505,17,"2018-02-22 06:18:00","2018-02-22 06:35:00",3064,39.938400,-75.173271,3020,39.949219,-75.190361,"03446",30,"One Way","Indego30"
233235506,16,"2018-02-22 06:18:00","2018-02-22 06:34:00",3020,39.949219,-75.190361,3030,39.939350,-75.157158,"02673",30,"One Way","Indego30"
233235507,6,"2018-02-22 06:18:00","2018-02-22 06:24:00",3012,39.942181,-75.177467,3010,39.947109,-75.166183,11878,30,"One Way","Indego30"
233235501,9,"2018-02-22 06:20:00","2018-02-22 06:29:00",3012,39.942181,-75.177467,3020,39.949219,-75.190361,"03676",30,"One Way","Indego30"
233235502,9,"2018-02-22 06:20:00","2018-02-22 06:29:00",3063,39.946331,-75.169800,3161,39.954861,-75.180908,11769,30,"One Way","Indego30"
233235503,9,"2018-02-22 06:20:00","2018-02-22 06:29:00",3066,39.945610,-75.173477,3038,39.947811,-75.194092,11008,30,"One Way","Indego30"
233235500,7,"2018-02-22 06:21:00","2018-02-22 06:28:00",3063,39.946331,-75.169800,3022,39.954720,-75.183228,"02585",365,"One Way","Indego365"
233235496,5,"2018-02-22 06:24:00","2018-02-22 06:29:00",3009,39.955761,-75.189819,3129,39.946812,-75.193108,"05150",30,"One Way","Indego30"
233235497,33,"2018-02-22 06:24:00","2018-02-22 06:57:00",3100,39.927769,-75.151031,3038,39.947811,-75.194092,11753,30,"One Way","Indego30"
233235498,7,"2018-02-22 06:24:00","2018-02-22 06:31:00",3054,39.962502,-75.174202,3161,39.954861,-75.180908,11775,30,"One Way","Indego30"
233235494,18,"2018-02-22 06:25:00","2018-02-22 06:43:00",3069,39.937038,-75.150383,3156,39.953812,-75.174072,"05404",365,"One Way","Indego365"
233235495,6,"2018-02-22 06:25:00","2018-02-22 06:31:00",3162,39.945950,-75.184753,3129,39.946812,-75.193108,"05144",30,"One Way","Indego30"
233235493,2,"2018-02-22 06:30:00","2018-02-22 06:32:00",3102,39.967590,-75.179520,3102,39.967590,-75.179520,"03610",30,"Round Trip","Indego30"
233235492,10,"2018-02-22 06:31:00","2018-02-22 06:41:00",3099,39.934010,-75.150940,3033,39.950050,-75.156723,"05390",30,"One Way","Indego30"
233235491,12,"2018-02-22 06:32:00","2018-02-22 06:44:00",3102,39.967590,-75.179520,3020,39.949219,-75.190361,"03688",30,"One Way","Indego30"
233235489,6,"2018-02-22 06:33:00","2018-02-22 06:39:00",3059,39.962650,-75.161743,3021,39.953899,-75.169022,"05183",365,"One Way","Indego365"
233235490,14,"2018-02-22 06:33:00","2018-02-22 06:47:00",3013,39.963169,-75.147919,3062,39.951969,-75.179428,"02595",365,"One Way","Indego365"
233235488,11,"2018-02-22 06:34:00","2018-02-22 06:45:00",3072,39.934448,-75.145409,3050,39.953388,-75.154259,11019,365,"One Way","Indego365"
233235486,1,"2018-02-22 06:37:00","2018-02-22 06:38:00",3053,39.932308,-75.181541,3053,39.932308,-75.181541,"02603",30,"Round Trip","Indego30"
233235487,3,"2018-02-22 06:37:00","2018-02-22 06:40:00",3040,39.962891,-75.166061,3021,39.953899,-75.169022,"03542",365,"One Way","Indego365"
233235484,18,"2018-02-22 06:38:00","2018-02-22 06:56:00",3053,39.932308,-75.181541,3054,39.962502,-75.174202,"02597",30,"One Way","Indego30"
233235485,5,"2018-02-22 06:38:00","2018-02-22 06:43:00",3170,39.944260,-75.181343,3061,39.954250,-75.177612,11813,30,"One Way","Indego30"
233245920,26,"2018-02-22 06:38:00","2018-02-22 07:04:00",3058,39.967159,-75.170013,3078,39.953548,-75.171921,"05207",365,"One Way","Indego365"
233235483,7,"2018-02-22 06:39:00","2018-02-22 06:46:00",3032,39.945271,-75.179710,3161,39.954861,-75.180908,11718,365,"One Way","Indego365"
233235481,4,"2018-02-22 06:42:00","2018-02-22 06:46:00",3058,39.967159,-75.170013,3060,39.959229,-75.170357,11917,30,"One Way","Indego30"
233235482,11,"2018-02-22 06:42:00","2018-02-22 06:53:00",3154,39.959240,-75.158211,3051,39.967442,-75.175072,"02637",30,"One Way","Indego30"
233267355,181,"2018-02-22 06:42:00","2018-02-22 09:43:00",3097,39.978882,-75.133392,90018,"","","05220",30,"One Way","Indego30"
233235480,8,"2018-02-22 06:43:00","2018-02-22 06:51:00",3101,39.942951,-75.159554,3168,39.951210,-75.173698,"03528",30,"One Way","Indego30"
233235479,4,"2018-02-22 06:44:00","2018-02-22 06:48:00",3032,39.945271,-75.179710,3020,39.949219,-75.190361,"02700",30,"One Way","Indego30"
233245913,19,"2018-02-22 06:45:00","2018-02-22 07:04:00",3022,39.954720,-75.183228,3018,39.952728,-75.159790,"02585",365,"One Way","Indego365"
233245912,18,"2018-02-22 06:46:00","2018-02-22 07:04:00",3053,39.932308,-75.181541,3078,39.953548,-75.171921,11028,30,"One Way","Indego30"
233245910,20,"2018-02-22 06:48:00","2018-02-22 07:08:00",3026,39.941380,-75.145638,3020,39.949219,-75.190361,11021,365,"One Way","Indego365"
233235478,4,"2018-02-22 06:48:00","2018-02-22 06:52:00",3060,39.959229,-75.170357,3108,39.953159,-75.165512,11911,30,"One Way","Indego30"
233235477,4,"2018-02-22 06:49:00","2018-02-22 06:53:00",3075,39.967178,-75.161247,3060,39.959229,-75.170357,"03582",30,"One Way","Indego30"
233245908,22,"2018-02-22 06:49:00","2018-02-22 07:11:00",3072,39.934448,-75.145409,3038,39.947811,-75.194092,11868,30,"One Way","Indego30"
233245905,16,"2018-02-22 06:52:00","2018-02-22 07:08:00",3051,39.967442,-75.175072,3018,39.952728,-75.159790,"03534",30,"One Way","Indego30"
233245906,9,"2018-02-22 06:52:00","2018-02-22 07:01:00",3011,39.959492,-75.196899,3022,39.954720,-75.183228,11793,30,"One Way","Indego30"
233245902,11,"2018-02-22 06:53:00","2018-02-22 07:04:00",3056,39.976688,-75.158127,3167,39.950249,-75.160278,"02635",30,"One Way","Indego30"
233245903,13,"2018-02-22 06:53:00","2018-02-22 07:06:00",3064,39.938400,-75.173271,3021,39.953899,-75.169022,"05298",365,"One Way","Indego365"
233235475,3,"2018-02-22 06:53:00","2018-02-22 06:56:00",3108,39.953159,-75.165512,3116,39.960060,-75.171982,"02681",30,"One Way","Indego30"
233245900,7,"2018-02-22 06:54:00","2018-02-22 07:01:00",3024,39.948219,-75.209084,3027,39.956940,-75.200691,11765,30,"One Way","Indego30"
233245901,10,"2018-02-22 06:54:00","2018-02-22 07:04:00",3064,39.938400,-75.173271,3061,39.954250,-75.177612,"05119",30,"One Way","Indego30"
233245897,9,"2018-02-22 06:55:00","2018-02-22 07:04:00",3007,39.945171,-75.159927,3021,39.953899,-75.169022,11926,30,"One Way","Indego30"
233235474,2,"2018-02-22 06:55:00","2018-02-22 06:57:00",3165,39.958191,-75.178200,3061,39.954250,-75.177612,11712,365,"One Way","Indego365"
233245895,26,"2018-02-22 06:56:00","2018-02-22 07:22:00",3025,39.937241,-75.161201,3022,39.954720,-75.183228,11768,365,"One Way","Indego365"
